144,997,2916,2172,84,2003,1
145,1707,2443,1683,75,1581,1
146,1705,2965,2266,52,2178,1
147,1005,2607,1962,50,1876,1
148,1034,2658,1959,51,1870,1
149,387,2823,2156,49,2070,1
150,382,2635,1873,48,1798,1
151,381,2497,1769,84,1530,1
152,379,2809,2170,48,2087,1
153,1016,2877,2150,85,2013,1
154,1018,2131,1491,48,1417,1
155,375,2496,1763,86,1598,1
156,1023,2206,1568,49,1492,1
157,1790,2294,1688,48,1603,1
158,160,2463,1822,48,1748,1
159,1644,2418,1729,48,1647,1
160,1359,2441,1777,49,1701,1
161,79,2758,2136,48,2052,1
162,1358,2771,2026,50,1940,1
163,81,2855,2097,84,1957,1
164,82,2351,1796,48,1714,1
165,1489,2435,1815,49,1739,1
166,637,2896,2260,51,2183,1
167,1487,2550,1842,47,1769,1
168,638,2029,1341,49,1266,1
169,1583,2953,2257,84,2115,1
170,1470,2903,2216,48,2142,1
171,1464,2545,1880,49,1796,1
172,1461,2674,1995,50,1919,1
173,1453,2679,2042,48,1968,1
174,78,2445,1689,68,1595,1
175,102,2902,2274,50,2189,1
176,1445,2910,2220,50,2144,1
177,1436,2818,2188,51,2101,1
178,111,2756,1622,92,1493,1
179,1432,2594,1862,86,1678,1
180,590,2982,2297,48,2224,1
181,116,2414,1784,47,1702,1
182,1427,2370,1730,50,1653,1
183,118,2043,1445,85,1344,1
184,1423,2456,1733,89,1618,1
185,1826,2632,1232,48,1169,1
186,1412,2876,2125,84,1946,1
187,1410,2476,1735,78,1631,1
188,1408,2643,1892,50,1804,1
189,1591,2788,2015,87,1837,1
190,1597,2682,2046,49,1971,1
191,77,2423,1697,54,1465,1
192,73,2236,1645,49,1572,1
193,1562,2196,1632,48,1546,1
194,611,2800,2110,49,2035,1
195,619,2774,2038,83,1749,1
196,1553,2477,1647,66,1555,1
197,12,2853,2146,56,2051,1
198,1551,2867,2113,84,1972,1
199,16,2296,1541,51,1453,1
200,17,2330,1598,52,1519,1
201,18,2731,2038,26,1985,1
202,1994,2152,1486,50,1409,1
203,1570,2181,1435,87,1332,1
204,29,2923,2270,50,2193,1
205,1534,2834,2061,52,1983,1
206,1494,2839,2098,83,1845,1
207,1991,2266,1659,50,1573,1
208,39,2896,2189,48,2115,1
209,43,2617,1979,49,1905,1
210,44,2246,1667,47,1595,1
211,45,2759,2011,96,1889,1
212,1518,2548,1879,48,1796,1
213,49,2266,1597,48,1523,1
214,1573,2597,1871,86,1721,1
215,1575,2910,2221,47,2138,1
216,1577,2492,1862,49,1786,1
217,57,2730,1988,84,1800,1
218,58,2394,1681,86,1546,1
219,62,2870,2188,48,2114,1
220,68,2479,1809,49,1733,1
221,1524,2267,1549,82,1426,1
222,1844,2944,2225,86,1997,1
223,636,2576,1850,84,1702,1
224,1772,2904,2202,49,2117,1
225,150,2791,2146,50,2061,1
226,582,2581,1860,79,1754,1
227,154,2246,1548,84,1304,1
228,1363,2610,1904,49,1820,1
229,1605,2435,1797,51,1711,1
230,146,2815,2150,48,2064,1
231,662,2101,1453,48,1389,1
232,659,2486,1752,82,1580,1
233,1603,2266,1517,48,1442,1
234,654,2181,1733,46,1654,1
235,1366,2797,2160,49,2084,1
236,1367,2570,1849,86,1682,1
237,157,2455,1822,48,1747,1
238,978,3232,2529,84,2259,2
239,1368,3131,2399,84,2148,1
240,394,3861,3226,48,3143,1
241,757,3562,2826,84,2667,1
242,515,3342,2607,83,2395,1
243,1810,3129,1734,84,1485,1
244,1713,3596,2950,49,2863,1
245,1519,3594,2949,49,2865,1
246,401,3659,2901,84,2659,1
247,988,3995,3352,50,3264,1
248,987,3908,3269,48,3195,1
249,1525,3811,3080,23,3023,1
250,392,3796,3130,49,3045,1
251,404,3947,3254,50,3169,2
252,411,3824,3068,82,2826,1
253,1329,3834,3142,56,3059,1
254,1833,3208,2558,50,2484,1
255,759,3031,2292,71,2195,1
256,1522,3114,2379,74,2270,1
257,977,3319,2631,49,2547,1
258,1370,3672,2941,84,2712,1
259,1514,3909,3170,85,2956,1
260,1004,3943,3167,50,3080,1
261,1496,3794,3116,51,3025,1
262,1064,3320,2685,50,2599,1
263,525,3881,3184,84,2953,1
264,1988,3142,2453,50,2365,1
265,357,3700,2948,85,2716,1
266,742,3925,3425,46,3346,1
267,64,3754,3116,47,3033,1
268,1699,3213,2481,78,2369,1
269,1499,3215,2510,84,2297,1
270,630,3057,2369,50,2293,1
271,743,3192,2462,85,2222,1
272,1704,3677,3053,48,2980,1
273,1787,3343,2605,85,2368,1
274,1027,3182,2525,54,2444,1
275,1021,3740,3007,92,2888,1
276,55,3769,3117,49,3032,1
277,183,3199,2534,49,2459,1
278,569,3556,2807,87,2566,1
279,1510,3002,2245,48,2163,1
280,50,3985,3313,50,3226,2
281,1013,3733,3005,84,2834,1
282,666,3063,2328,86,2116,1
283,1006,3078,2331,79,2217,1
284,386,3962,3224,84,2937,1
285,968,3645,2979,49,2904,1
286,47,3268,2552,49,2467,1
287,1314,3872,3271,48,3186,1
288,1529,3431,2668,51,2581,1
289,765,3496,2789,85,2595,2
290,1725,3431,2787,49,2711,1
291,1351,3287,2693,52,2605,1
292,785,3814,3117,88,2895,1
293,855,3657,2922,86,2748,1
294,852,3729,2983,69,2878,1
295,1352,3836,3182,53,3091,1
296,466,3823,1707,72,1610,1
297,846,3319,2675,49,2590,1
298,1354,3326,2728,46,2646,1
299,608,3668,3038,49,2951,1
300,1774,3279,2543,84,2374,1
301,10,3895,3252,55,3156,1
302,1555,3327,2673,49,2589,1
303,864,3668,2922,84,2632,1
304,8,3431,2715,53,2622,1
305,668,3061,2320,85,2145,1
306,479,3978,3341,49,3258,1
307,480,3498,2757,78,2653,1
308,6,3598,2878,54,2787,1
309,815,3624,2988,49,2903,1
310,797,3989,3344,49,3259,1
311,812,3127,2391,83,2194,1
312,1560,3441,2806,50,2720,2
313,162,3323,2641,83,2353,1
314,488,3404,2756,48,2682,1
315,1770,3811,3092,84,2857,1
316,612,3833,3194,51,3107,1
317,817,3226,2517,49,2431,1
318,964,3305,2286,84,2050,1
319,1754,3910,3264,49,3176,1
320,1544,3160,2507,49,2432,1
321,960,3218,2495,48,2410,1
322,1728,3022,2342,49,2256,1
323,422,3766,3043,48,2960,1
324,1531,3765,3034,76,2920,1
325,425,3649,2928,48,2844,1
326,1616,3277,2563,49,2488,1
327,427,3958,3312,48,3227,1
328,1992,3406,2676,100,2550,1
329,938,3361,2731,48,2658,1
330,937,3969,2321,118,2172,1
331,928,3440,2813,48,2728,1
332,1535,3189,2502,86,2219,1
333,875,3798,3060,94,2929,1
334,1778,3265,2591,49,2506,1
335,1743,3084,1984,46,1912,1
336,439,3479,2779,84,2535,1
337,1814,3554,2974,49,2899,1
338,1884,3972,3338,49,3253,1
339,1540,3099,2454,65,2354,1
340,27,3595,2907,51,2819,1
341,1343,3244,2532,49,2448,1
342,25,3009,1689,68,1593,1
343,1541,3765,3255,55,3174,1
344,781,3991,3359,49,3275,1
345,1365,3883,3119,85,2871,1
346,1543,3995,2275,87,2033,1
347,30,3302,2568,85,2426,1
348,1986,3871,3184,50,3097,1
349,131,3063,2338,82,2177,1
350,1860,3825,3211,49,3127,1
351,115,3711,2978,80,2872,1
352,264,3917,2661,83,2384,1
353,1191,3966,3228,84,3006,1
354,114,3277,2535,83,2298,1
355,113,3845,3251,48,3169,1
356,1269,3395,2696,81,2461,2
357,1435,3753,3008,52,2920,1
358,1924,3398,2731,49,2646,1
359,581,3949,3252,85,3129,1
360,1183,3120,2518,48,2435,1
361,685,3073,2311,81,2195,1
362,1180,3033,2383,49,2309,1
363,107,3887,3244,51,3167,1
364,1660,3439,2738,50,2650,1
365,1439,3157,2427,85,2195,2
366,1176,3453,2847,25,2787,1
367,1594,3356,2622,79,2508,1
368,1662,3319,2630,49,2554,1
369,712,3082,2346,84,2056,1
370,1663,3083,2299,85,2098,1
371,1821,3666,2927,83,2690,1
372,1278,3660,3065,47,2982,1
373,678,3798,3156,47,3067,1
374,1828,3753,3102,49,3016,1
375,716,3712,3043,49,2958,1
376,592,3263,2665,50,2589,1
377,1149,3622,3051,49,2965,1
378,262,3941,2300,82,2015,1
379,1280,3709,3022,50,2945,1
380,1267,3528,2853,49,2777,1
381,1396,3261,2580,48,2497,1
382,226,3735,2999,83,2817,1
383,221,3577,2920,71,2823,1
384,1250,3583,2978,48,2903,1
385,1936,3677,3010,49,2926,1
386,1963,3321,2658,49,2573,1
387,231,3852,3111,79,2998,1
388,232,3776,3034,83,2877,1
389,220,3768,3133,50,3047,1
390,234,3336,2663,52,2584,1
391,698,3208,2245,49,2162,1
392,1244,3727,2996,96,2864,1
393,1602,3894,3304,48,3221,1
394,1235,3802,3093,51,3006,1
395,1234,3873,3103,83,2876,1
396,702,3499,2755,84,2524,1
397,1230,3240,2484,83,2257,1
398,1220,3278,2519,99,2394,1
399,646,3877,3141,82,2905,1
400,1771,3673,2898,89,2773,1
401,1931,3554,2928,48,2844,2
402,251,3531,2925,47,2844,1
403,1930,3961,3316,48,3233,1
404,1261,3593,2924,51,2837,1
405,1823,3894,3144,50,3068,1
406,589,3505,2853,87,2740,1
407,704,3555,2921,47,2839,1
408,1654,3939,3312,46,3229,1
409,260,3730,3033,53,2943,1
410,1148,3680,3036,50,2949,1
411,65,3421,2793,48,2719,1
412,1977,3763,1685,66,1568,1
413,1285,3036,2299,86,2119,1
414,1384,3976,3267,85,3061,1
415,1108,3709,2971,84,2806,1
416,1107,3979,3242,85,3006,1
417,1383,3866,3126,79,3021,1
418,1105,3228,2526,102,2388,1
419,1104,3892,3135,87,2940,1
420,1678,3686,2927,86,2686,1
421,567,3732,2973,49,2898,1
422,193,3675,3005,48,2922,1
423,294,3423,2699,99,2562,1
424,1380,3027,2293,85,2037,1
425,532,3454,1784,67,1676,1
426,1090,3803,3048,75,2938,1
427,568,3317,2560,84,2331,1
428,733,3011,1557,65,1466,1
429,1295,3701,2978,84,2737,1
430,535,3298,2672,56,2590,1
431,1099,3682,3045,49,2970,1
432,76,3353,2692,49,2618,1
433,1830,3788,3084,67,2979,1
434,75,3494,2882,50,2806,1
435,342,3637,2929,49,2843,1
436,1284,3771,3073,50,2982,1
437,1681,3775,3103,49,3016,1
438,98,3513,2286,72,2181,1
439,297,3704,2969,49,2883,2
440,593,3102,2376,93,2257,1
441,1281,3177,2530,48,2447,1
442,94,3494,2747,85,2609,1
443,1143,3196,2525,50,2438,1
444,1141,3550,2807,84,2565,1
445,734,3841,3106,84,2870,1
446,1465,3522,2857,79,2752,1
447,201,3852,3306,45,3228,1
448,1985,3065,2322,49,2247,1
449,728,3837,3110,51,3033,1
450,1300,3456,2723,49,2637,1
451,1475,3350,2684,48,2602,1
452,89,3285,2584,85,2374,1
453,315,3667,2907,48,2825,1
454,1942,3332,2694,50,2608,1
455,1914,3168,2442,83,2294,1
456,616,3741,2434,90,2261,1
457,726,3836,3198,48,3115,1
458,1082,3968,3360,23,3303,1
459,697,4751,1722,55,1641,1
460,667,4380,3643,84,3442,1
461,633,4469,3825,50,3738,1
462,696,4465,3819,56,3727,1
463,631,4727,4057,49,3971,1
464,1791,4716,4102,87,3980,2
465,632,4817,4081,88,3854,1
466,1825,4048,3422,49,3336,1
467,1835,4174,3560,49,3475,1
468,622,4261,3529,81,3414,1
469,645,4332,3593,85,3438,1
470,719,4322,3683,50,3596,1
471,736,4322,3687,48,3603,1
472,677,4298,3610,49,3526,1
473,767,4022,3278,82,3083,1
474,769,4699,3935,50,3850,1
475,1800,4947,4205,48,4120,1
476,639,4709,3971,83,3770,1
477,1777,4945,4247,96,4116,1
478,778,4748,4120,48,4039,1
479,675,4758,2010,55,1919,1
480,620,4500,3838,48,3755,2
481,748,4100,3448,49,3364,1
482,1565,4147,3453,83,3223,1
483,705,4511,3774,48,3690,1
484,1832,4722,4031,83,3779,1
485,621,4858,4216,50,4129,1
486,692,4895,4154,84,3989,1
487,784,4198,3045,54,2956,1
488,1776,4444,3838,51,3750,1
489,788,4872,4135,47,4054,1
490,746,4630,3893,81,3649,1
491,703,4686,3949,84,3794,2
492,747,4699,4000,50,3915,1
493,735,4254,3509,84,3270,1
494,0,4695,3933,47,3831,1
495,819,4250,3549,47,3467,1
496,1604,4318,3619,50,3533,1
497,1389,4291,3652,49,3568,1
498,1387,4897,4161,71,4056,2
499,1375,4043,3389,52,3300,1
500,1374,4002,3223,83,2948,1
501,1373,4853,4202,50,4113,1
502,1372,4832,1945,84,1686,1
503,1364,4959,4293,47,4211,1
504,1611,4011,3304,48,3229,1
505,1612,4484,3726,84,3433,2
506,1355,4097,3408,49,3322,1
507,1342,4748,3910,49,3826,1
508,1398,4193,3559,48,3476,1
509,1328,4724,4015,50,3929,1
510,1294,4594,3989,48,3905,1
511,1290,4850,2367,84,2081,1
512,1287,4459,3729,84,3555,1
513,1283,4493,3890,50,3804,1
514,1282,4962,4223,83,4083,1
515,1279,4021,3346,49,3262,1
516,1277,4361,3725,49,3627,1
517,1274,4625,3666,68,3562,1
518,1268,4817,4095,48,4010,1
519,1266,4058,3332,83,3038,1
520,1264,4054,3324,86,3027,1
521,1622,4470,3736,82,3468,1
522,1321,4466,1957,55,1875,1
523,1257,4310,3671,47,3589,1
524,1402,4333,3591,48,3507,1
525,1417,4376,3741,48,3659,1
526,1564,4971,4282,50,4197,2
527,1561,4660,3991,51,3904,1
528,1567,4959,4217,109,3984,1
529,1558,4981,4243,47,4155,1
530,1552,4399,2507,85,2227,1
531,1549,4120,3331,67,3229,1
532,1547,4667,4047,50,3963,1
533,1546,4341,2289,84,2006,1
534,1572,4135,3403,84,3192,1
535,1576,4562,3820,71,3713,1
536,1500,4781,4046,50,3959,2
537,1498,4962,4288,47,4204,1
538,1413,4605,3989,49,3902,1
539,1497,4026,3359,48,3274,1
540,1578,4550,3787,85,3529,1
541,1490,4059,3404,49,3320,1
542,1488,4883,4172,51,4085,1
543,1484,4615,3869,86,3625,1
544,1584,4736,4085,54,3996,1
545,1454,4580,3808,85,3626,1
546,1452,4085,1895,48,1812,1
547,1451,4865,4101,85,3899,1
548,1595,4888,4205,50,4120,2
549,1424,4675,3941,84,3705,1
550,1420,4436,3700,85,3453,1
551,1419,4175,2757,72,2650,1
552,1495,4143,3440,48,3356,1
553,1245,4574,3844,85,3608,1
554,1233,4040,3365,50,3279,1
555,1213,4305,3603,85,3423,1
556,1031,4614,1780,47,1697,1
557,1017,4341,3664,50,3577,1
558,1014,4879,4164,51,4079,1
559,1009,4075,1847,83,1619,1
560,1003,4224,3438,86,3248,1
561,1708,4959,2568,83,2270,1
562,1710,4005,3379,48,3295,1
563,981,4775,3987,49,3902,1
564,973,4376,3683,50,3596,1
565,1727,4599,3850,92,3722,1
566,1730,4654,3960,90,3836,1
567,947,4235,3598,51,3511,1
568,1701,4520,3837,50,3750,1
569,940,4601,3830,80,3724,1
570,920,4119,3510,59,3416,1
571,908,4045,3400,49,3317,1
572,901,4029,3331,50,3244,1
573,897,4220,3482,93,3353,1
574,1750,4831,2135,55,2053,1
575,888,4356,3711,53,3631,1
576,860,4778,4138,49,4052,1
577,858,4677,3913,84,3749,1
578,1757,4527,3884,49,3798,1
579,849,4352,3746,50,3659,1
580,1761,4334,3685,48,3600,1
581,831,4464,3723,86,3521,1
582,921,4189,3422,52,3334,1
583,1041,4247,3434,48,3351,1
584,1049,4745,3996,102,3857,1
585,1061,4907,4244,51,4156,1
586,1204,4866,4169,85,3985,1
587,1650,4054,3335,84,3154,1
588,1655,4189,3455,88,3225,1
589,1193,4064,3321,85,3174,1
590,1182,4289,3545,85,3354,1
591,1177,4017,3295,86,3079,1
592,1169,4127,2534,86,2399,1
593,1158,4208,3460,49,3385,1
594,1153,4828,4140,48,4057,1
595,1151,4409,3770,51,3683,1
596,1150,4280,3529,49,3445,1
597,1138,4665,3919,74,3810,1
598,1132,4236,3595,48,3512,1
599,1131,4327,3727,48,3644,1
600,1124,4608,3985,48,3899,1
601,1121,4424,3736,91,3611,1
602,1120,4046,3319,83,3097,1
603,1101,4287,3645,50,3560,1
604,1098,4851,3475,62,3378,1
605,1676,4775,4129,48,4045,1
606,1092,4812,4216,50,4132,1
607,1085,4453,3827,49,3741,1
608,1075,4065,3465,47,3385,1
609,1073,4070,1733,94,1570,1
610,1069,4082,3343,70,3237,1
611,1067,4718,4106,48,4022,1
612,1062,4784,4062,93,3932,2
613,814,4518,3786,99,3652,1
614,1136,4334,1857,51,1768,1
615,1566,4612,3871,83,3642,1
616,158,4849,4124,83,3947,1
617,449,4240,3593,48,3510,1
618,1967,4505,3768,84,3571,1
619,84,4827,4084,82,3830,1
620,83,4519,3849,48,3766,1
621,1941,4381,3709,48,3625,1
622,276,4398,3655,84,3510,1
623,277,4281,3637,50,3551,1
624,1896,4417,3228,25,3170,1
625,74,4551,3939,47,3857,1
626,1980,4371,3632,84,3341,1
627,278,4381,3642,85,3424,1
628,1945,4690,3963,80,3848,1
629,1861,4124,3424,85,3184,1
630,56,4574,2684,50,2598,1
631,499,4026,3288,83,3145,1
632,395,4591,3950,49,3864,1
633,1883,4617,3981,51,3893,1
634,498,4502,1841,66,1749,1
635,284,4865,4200,49,4115,1
636,1920,4658,3921,84,3713,1
637,185,4094,3403,85,3196,1
638,389,4805,4070,80,3953,1
639,130,4054,3320,101,3170,1
640,458,4362,3645,49,3560,1
641,384,4167,3533,48,3448,1
642,293,4397,3643,83,3484,1
643,453,4237,3590,52,3501,1
644,298,4412,3740,51,3653,1
645,270,4468,3725,84,3558,1
646,415,4472,3831,49,3749,2
647,103,4331,3680,50,3594,1
648,518,4488,3253,83,3077,1
649,101,4111,3380,86,3166,1
650,100,4248,1938,84,1665,1
651,520,4713,4068,49,3985,1
652,245,4626,3914,49,3831,1
653,1934,4168,3483,50,3399,1
654,1932,4797,4152,48,4068,1
655,1892,4767,3659,73,3550,1
656,428,4999,4360,50,4273,2
657,526,4114,3345,49,3259,1
658,106,4067,3329,71,3231,1
659,119,4165,3434,99,3300,1
660,256,4520,3792,82,3610,1
661,257,4066,3330,82,3170,1
662,230,4413,3696,47,3614,1
663,258,4010,3364,48,3291,1
664,224,4505,3763,83,3618,1
665,216,4264,3565,50,3479,1
666,215,4336,3572,48,3486,1
667,90,4050,3353,49,3268,1
668,536,4075,3339,83,3196,1
669,211,4495,3761,84,3566,1
670,117,4594,2291,49,2208,1
671,447,4169,3524,48,3442,1
672,267,4124,2015,56,1932,1
673,95,4248,3540,49,3453,1
674,565,4581,3899,24,3840,1
675,563,4807,4249,48,4167,1
676,13,4421,3771,55,3679,1
677,594,4948,4276,63,4177,1
678,604,4580,3842,86,3549,1
679,365,4202,3466,86,3232,1
680,363,4833,4191,52,4102,1
681,359,4520,3829,82,3609,1
682,326,4569,3831,82,3545,1
683,580,4197,3525,50,3438,1
684,9,4045,3323,90,3148,1
685,319,4769,3994,86,3873,1
686,1913,4942,1712,47,1631,1
687,143,4908,4181,84,3991,1
688,1957,4230,3601,48,3516,1
689,350,4483,3744,84,3526,1
690,1955,4562,3920,49,3836,1
691,474,4409,3549,83,3407,1
692,469,4151,3513,49,3429,2
693,484,4553,3808,85,3577,1
694,1877,4083,3390,49,3304,1
695,598,4663,4038,48,3955,2
696,482,4456,3724,83,3507,1
697,1845,4018,3439,48,3354,1
698,597,4105,3405,49,3322,1
699,5,4945,2385,88,2115,1
700,1912,4208,3481,85,3187,1
701,494,4008,3315,49,3230,1
702,376,4865,4228,51,4136,1
703,1,4553,3577,55,3361,1
704,322,4717,4076,50,3991,2
705,161,4186,3549,50,3465,1
706,571,4836,4196,50,4107,2
707,304,4202,3534,48,3451,1
708,463,4139,1774,55,1692,1
709,343,4355,3538,51,3449,1
710,164,4452,3410,50,3322,1
711,464,4153,3411,48,3328,1
712,369,4939,2806,62,2710,1
713,492,4889,4250,48,4166,1
714,367,4869,4197,48,4113,1
715,607,4439,1283,54,1205,1
716,577,4147,3414,84,3256,1
717,606,4915,4273,50,4188,1
718,605,4670,4026,49,3941,1
719,155,4158,3524,49,3439,1
720,366,4864,4225,48,4141,1
721,140,4806,4195,46,4115,1
722,1840,4554,3833,85,3625,1
723,445,5190,4435,78,4321,1
724,182,5139,4497,49,4412,1
725,241,5809,5117,85,4940,2
726,1259,5987,5396,47,5310,2
727,919,5068,4422,49,4338,1
728,1339,5245,4517,51,4431,1
729,1749,5861,5153,48,5063,2
730,459,5517,4830,84,4608,1
731,851,5197,4553,48,4465,1
732,1318,5766,5181,49,5092,1
733,243,5769,5129,86,5009,1
734,1306,5143,4425,83,4199,1
735,847,5177,1547,85,1290,1
736,190,5833,5100,83,4963,2
737,874,5144,4488,85,4344,1
738,876,5199,4365,51,4279,1
739,194,5118,4444,48,4363,1
740,887,5141,4441,85,4229,1
741,1334,5437,4764,48,4681,1
742,1759,5159,4525,51,4437,1
743,1753,5854,5109,87,4985,2
744,1617,5651,4979,51,4891,2
745,840,5476,4731,83,4470,1
746,1275,5031,4364,49,4281,1
747,894,5814,5074,50,4989,1
748,179,5333,4577,83,4344,1
749,837,5162,4414,86,4269,2
750,836,5454,4811,48,4727,1
751,448,5899,5193,47,5111,2
752,170,5636,4903,85,4745,1
753,1270,5349,4529,48,4445,1
754,244,5418,4684,84,4395,1
755,783,5307,4576,84,4348,1
756,1738,5709,5061,47,4979,1
757,289,5386,3694,68,3592,1
758,1008,5510,2195,47,2121,1
759,290,5872,5233,47,5151,1
760,383,5735,5068,48,4984,1
761,1899,5667,4972,49,4885,1
762,1905,5848,5108,86,4919,2
763,1020,5689,4922,50,4835,2
764,1030,5818,5092,82,4897,1
765,310,5702,2675,88,2553,1
766,1135,5414,4680,85,4428,1
767,1702,5590,4860,50,4775,1
768,1133,5121,4393,85,4232,1
769,313,5787,5174,52,5081,1
770,1040,5659,4919,49,4832,1
771,318,5259,4521,80,4406,2
772,1693,5842,4607,48,4524,2
773,358,5429,4757,48,4672,1
774,341,5077,4332,48,4249,1
775,1679,5164,4526,48,4443,1
776,332,5890,4117,70,4009,1
777,349,5228,2274,49,2189,1
778,351,5100,4428,82,4291,1
779,323,5678,5113,49,5006,2
780,388,5002,4207,48,4122,1
781,1063,5191,3596,23,3529,1
782,356,5097,4372,50,4286,2
783,1115,5247,4654,47,4568,1
784,1691,5465,4740,50,4649,1
785,1670,5349,4711,50,4625,1
786,1669,5592,4849,83,4704,1
787,1118,5808,5064,49,4979,1
788,1109,5198,4455,85,4234,1
789,1642,5929,5283,50,5196,2
790,390,5335,4659,48,4576,2
791,1706,5074,4413,51,4325,2
792,1643,5556,4825,84,4590,1
793,1734,5284,4530,82,4288,1
794,1209,5925,5165,85,5014,2
795,948,5974,5287,49,5202,1
796,424,5841,5122,100,4875,2
797,421,5419,4811,50,4725,1
798,956,5479,4794,50,4707,1
799,263,5444,4825,48,4741,1
